查驗登記證號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分
"1106611614","青春活補-血紅素錠","YOUNG F.C. TABLETS","1151122","1101122","扶懋實業股份有限公司","02-9378148","台北巿文山區新光路一段16號5樓","血紅蛋白粉末;;L-抗壞血酸(維生素C);;維生素E(乙酸dl-α-生育醇酯、辛烯基丁二酸鈉澱粉、二氧化矽);;硝酸硫胺明(維生素B1);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;葉酸;;葡萄糖酸錳;;葡萄糖酸銅;;葡萄糖酸亞鐵;;碳酸鈣;;芝麻萃取物;;當歸萃取物(當歸萃取物、麥芽糊精);;聚乙烯吡咯烷酮;;硬脂酸鎂;;二氧化矽;;羥丙基纖維素;;聚乙二醇;;羥丙基甲基纖維素(羥丙基甲基纖維素、水、氯化鈉);;二氧化鈦;;食用紅色六號;;食用藍色一號"
"1106611629","必安捷維他命E 150 I.U. 膠囊","Benergetic Vitamin E capsule","1151117","1101117","衛肯生技製藥股份有限公司","03-4696792","桃園市平鎮區工業十路15號","乙酸dl-α-生育醇酯(維生素E)粉末[乙酸dl-α-生育醇酯(維生素E)、辛烯基丁二酸鈉澱粉、二氧化矽];;硬脂酸鎂;;二氧化矽;;硬空膠囊(明膠、二氧化鈦、硫酸月桂酯鈉、食用黃色五號、食用黃色四號、純水)"
"1106611643","活力寶B緩釋B群微粒膠囊","Sustained Release Vitamin B Complex Microencapsulated Capsules","1160105","1110105","嘉林藥品有限公司","02-85110508","新北市三重區新北大道2段139巷29號1至4樓及31號1樓、2樓、4樓","鹽酸硫胺明;;菸鹼醯胺;;鹽酸吡哆辛;;葉酸;;生物素;;本多酸鈣;;核黃素(維生素B2);;抗壞血酸(維生素C);;牛磺酸;;瓜拿納萃取物(瓜拿納萃取物、麥芽糊精);;氰鈷胺明(維生素B12);;糖芯(蔗糖、玉米澱粉);;玉米澱粉;;二氧化矽;;乙基纖維素;;羥丙基甲基纖維素;;硬脂酸鎂;;二氧化鈦;;食用紅色六號;;中鏈三酸甘油酯;;聚乙二醇(聚乙二醇、二丁基羥基甲苯);;膠囊(明膠、純水、甘油、硫酸月桂酯鈉、食用黃色五號)"
"1106611900","蔬果綜合維他命緩釋錠","","1160111","1110111","臺灣威瑪舒培有限公司","02-25000895","臺北市大同區南京西路344巷9號1樓","碳酸鈣;;核黃素;;鹽酸吡哆辛;;菸鹼醯胺;;氯化鉀;;焦磷酸鐵;;氧化鎂;;葡萄糖酸鋅;;葡萄糖酸錳;;葡萄糖酸銅;;鉻酵母;;鉬酵母;;硒酵母;;聚乙烯吡咯烷酮;;乙酸dl-α-生育醇酯(乙酸dl-α-生育醇酯、辛烯基丁二酸鈉澱粉、乾燥葡萄糖漿、二氧化矽);;磷酸鈣;;硝酸硫胺明;;抗壞血酸(抗壞血酸、聚乙烯吡咯烷酮);;本多酸鈣;;維生素A醋酸鹽(維生素A醋酸鹽、乾燥葡萄糖漿、玉米澱粉、阿拉伯膠、生育醇);;維生素D3(維生素D3、生育醇、抗壞血酸鈉、中鏈三酸甘油酯、辛烯基丁二酸鈉澱粉、蔗糖、二氧化矽);;氰鈷胺明;;維生素K1(維生素K1、蔗糖、阿拉伯膠);;生物素;;葉酸;;蔬果精華粉[青木瓜萃取物(麥芽糊精、青木瓜萃取物)、綜合蔬果發酵粉(糊精、昆布、裙帶菜、紫菜、香菇、檸檬馬鞭草、苦艾、西番蓮、金盞草、大飛揚草、牛筋草、檸檬草、大茴香子、馬黛茶、魚腥草、紫蘇、薰衣草、貓薄荷、洋甘菊、生薑、益母草、番石榴葉、丁香、咸豐草、迷迭香、燕麥片、玉米、大麥、豌豆、紅豆、薏苡仁、芝麻、刺槐豆、小米、大豆、爆裂玉米、黑麥、黑豆、鷹嘴豆、扁豆、糙米、鳳梨、香蕉、蘋果、木瓜、番石榴、甜瓜、酪梨、梅子、西印度櫻桃、檸檬、葡萄乾、芒果、楊桃、西瓜、腰果、核桃、奇異果、西洋梨、巴西莓、卡姆果、萊姆、玫瑰果、橘子、樹莓、柳橙、水蜜桃、紅蘿蔔、甘藍、蓮藕、牛蒡、菊苣、地瓜、南瓜、木薯、番茄、羽衣甘藍、青椒、紅甜菜、胡蘿蔔、長型南瓜)];;羥丙基甲基纖維素;;微結晶狀α-纖維素;;硬脂酸鎂;;膜衣粉(碳酸鈣、聚乙烯醇、聚乙二醇);;聚乙二醇(聚乙二醇、二丁基羥基甲苯);;二氧化鈦;;食用黃色四號;;食用黃色五號;;食用藍色一號"
"1106612079","B2加強型植物膠囊","","1151130","1101130","新晴生技股份有限公司","02-8692-6899","桃園市中壢區金華里新生路292號13樓之1","核黃素;;L-抗壞血酸;;鳳梨酵素(麥芽糊精、鳳梨酵素、檸檬酸);;朝鮮薊萃取物(朝鮮薊萃取物、麥芽糊精);;麩醯胺酸;;黃連萃取物(黃連萃取物、麥芽糊精);;金銀花萃取物(金銀花萃取物、麥芽糊精);;葡萄糖酸鋅;;二氧化矽;;硬脂酸鎂;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;食用紅色六號;;二氧化鈦;;氯化鉀;;食用藍色一號"
"1106612080","活力B2複方植物膠囊","","1151130","1101130","好士登生技股份有限公司","02-86926766","桃園市中壢區金華里九和三街30號5樓之2","核黃素;;L-抗壞血酸;;鳳梨酵素(麥芽糊精、鳳梨酵素、檸檬酸);;朝鮮薊萃取物(朝鮮薊萃取物、麥芽糊精);;麩醯胺酸;;黃連萃取物(黃連萃取物、麥芽糊精);;金銀花萃取物(金銀花萃取物、麥芽糊精);;葡萄糖酸鋅;;二氧化矽;;硬脂酸鎂;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;食用紅色六號;;二氧化鈦;;氯化鉀;;食用藍色一號"
"1106612291","B1000+綜合B群複方膠囊","","1151220","1101220","固德生化科技有限公司","04-22850815","台中市南區積善里仁義街134號1樓","鹽酸硫胺明;;核黃素;;鹽酸吡哆辛;;氰鈷胺明;;葉酸;;乳酸鈣;;D-核糖;;本多酸鈣;;牛磺酸;;菸鹼醯胺;;生物素;;乳糖;;二氧化矽;;硬脂酸鎂;;明膠;;純水;;甘油;;硫酸月桂酯鈉;;食用紅色六號;;食用藍色一號;;二氧化鈦"
"1106612299","中化360維生素D3軟膠囊","","1151220","1101220","中化裕民健康事業股份有限公司","02-23124784","台北市中正區襄陽路23號8樓","中鏈三酸甘油酯;;維生素D3(中鏈三酸甘油酯、維生素D3、生育醇);;明膠;;甘油;;純水"
"1106612401","植物活性酵素錠","ZWU ENZ Tab","1151124","1101124","井田生化科技股份有限公司","04-26814585","台中市大甲區日南里工九路9號","核黃素(維生素B2);;鳳梨酵素(鳳梨酵素、麥芽糊精);;麩醯胺酸;;聚乙烯吡咯烷酮;;羥丙基纖維素;;硬脂酸鎂;;羥丙基甲基纖維素;;聚乙二醇;;二氧化鈦;;食用黃色四號鋁麗基;;食用藍色一號鋁麗基"
"1106612402","身得補每日錠","","1151129","1101129","安原貿易股份有限公司","02-25153839","台北市龍江路356巷27號","核黃素;;麩醯胺酸;;鳳梨酵素(鳳梨酵素、麥芽糊精);;葡萄糖酸鋅;;鹽酸吡哆辛;;微結晶狀α-纖維素;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素(羥丙基甲基纖維素、水、氯化鈉);;食用紅色四十號鋁麗基;;食用藍色一號鋁麗基;;食用黃色五號鋁麗基"
"1106612445","維他命B群錠","","1151210","1101210","喜樂生機事業有限公司","0975137559","桃園市蘆竹區南興里10鄰南福街25號11樓","鹽酸硫胺明(維生素B1);;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;菸鹼醯胺;;氰鈷胺明(維生素B12);;葉酸;;生物素;;本多酸鈣;;綜合胺基酸(L-精胺酸、鹽酸L-二胺基己酸、L-白胺酸、L-異白胺酸、L-α胺基異戊酸);;肌醇;;重酒石酸膽鹼+1%二氧化矽(重酒石酸膽鹼、二氧化矽);;微結晶狀α-纖維素;;乳糖;;麥芽糊精;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;食用黃色四號鋁麗基;;食用紅色六號"
"1106612522","杏輝維生素D3軟膠囊","Sinphar Vitamin D3 Soft Capsules","1151221","1101221","杏輝藥品工業股份有限公司","03-9581101","宜蘭縣冬山鄉中山村中山路84號","膽鈣化醇(維生素D3)[中鏈三酸甘油酯、膽鈣化醇(維生素D3)、dl-α-生育醇];;混合濃縮生育醇;;大豆油;;明膠;;甘油;;水"
"1106612523","杏輝沛多維生素D3軟膠囊","DailyCare Vitamin D3 Soft Capsules","1151221","1101221","杏輝藥品工業股份有限公司","03-9581101","宜蘭縣冬山鄉中山村中山路84號","膽鈣化醇(維生素D3)[中鏈三酸甘油酯、膽鈣化醇(維生素D3)、dl-α-生育醇];;混合濃縮生育醇;;大豆油;;明膠;;甘油;;水"
"1106612547","太田森一D3液態軟膠囊800IU","","1151202","1101202","新享生活股份有限公司","02-29412472","臺南市新營區民治路271號11樓","小麥胚芽油;;維生素D3[中鏈三酸甘油酯、維生素D3、生育醇(維生素E)];;明膠;;甘油;;純水"
"1106612794","台灣佐用生技必可賜®立康膠囊","","1151202","1101202","台灣佐用生物科技股份有限公司","05-7832956","雲林縣北港鎮光復里013鄰華南路105-3號","大豆卵磷脂;;大豆油;;五味子萃取粉;;余甘子萃取粉;;鹽酸吡哆辛(維生素B6);;朝鮮薊萃取粉末;;薑黃萃取粉末;;蒲公英萃取粉;;明日葉粉末;;核黃素(維生素B2);;硝酸硫胺明(維生素B1);;重酒石酸膽鹼(重酒石酸膽鹼、二氧化矽);;肌醇;;菸鹼醯胺;;葉酸;;氰鈷胺明(維生素B12);;明膠;;甘油;;蜂蠟;;純水;;二氧化鈦;;食用紅色六號;;食用黃色四號;;食用藍色一號"
"1106612804","Jvita潔薇塔—康唐籤旨膠囊","","1160111","1110111","立蕓國際生醫有限公司","02-77160000","台北市大同區南京西路288號3樓之10","昆布抽出物(昆布抽出物、糊精);;山竹果萃取物;;玉米來源可溶性纖維;;L-抗壞血酸(維生素C);;微結晶狀α-纖維素;;番茄萃取粉(番茄萃取物、β-環狀糊精);;紅藻粉末(含蝦紅素)(紅藻粉末、二氧化矽、混合濃縮生育醇);;羥丙基甲基纖維素;;純水;;鹿角菜膠;;二氧化鈦;;氯化鉀;;紅色氧化鐵;;黑色氧化鐵"
"1139005069","捕元氣膠囊","","1180410","1130410","維格生技有限公司","02-29158555","新北市新店區寶橋路154巷1號2樓","鹽酸硫胺明;;維生素B1;;核黃素(維生素B2);;氰鈷胺明(維生素B12);;菸鹼酸;;維生素E 50%粉末;;乙酸dl-α-生育醇酯;;辛烯基丁二酸鈉澱粉;;二氧化矽;;牛磺酸;;瓜拿納萃取物;;瓜拿納萃取物;;麥芽糊精;;人參萃取物;;人參萃取物;;麥芽糊精;;發酵黑大蒜粉;;發酵黑大蒜粉;;異麥芽糊精;;L-抗壞血酸(維生素C);;磷酸氫鈣;;異麥芽糊精;;硬脂酸鎂;;膠囊;;明膠;;純水;;二氧化鈦;;食用紅色四十號;;硫酸月桂酯鈉;;甘油;;食用藍色一號"
"1139005280","悅補B+鐵 EX 緩釋錠","","1180517","1130517","中生生技股份有限公司","02-2596-9138","臺北市中山區松江路520號6樓","乳糖;;丁烯二酸亞鐵;;微結晶狀α-纖維素;;維生素E 50%;;乙酸dl-α-生育醇酯(維生素E);;乾燥葡萄糖糖漿;;辛烯基丁二酸鈉澱粉;;二氧化矽;;羥丙基甲基纖維素;;鹽酸呋喃硫胺;;菸鹼醯胺;;鹽酸吡哆辛(維生素B6);;本多酸鈣;;核黃素(維生素B2);;聚乙烯吡咯烷酮;;防水膜衣複方食品添加物;;羥丙基甲基纖維素;;二氧化鈦;;微結晶狀α-纖維素;;硬脂酸;;水解膠原蛋白;;肌醇;;蟲膠;;二氧化鈦;;二氧化矽;;γ-穀維素;;聚乙二醇;;綜合胺基酸;;鹽酸L-二胺基己酸;;L-精胺酸;;L-白胺酸;;L-苯丙胺酸;;L-α胺基異戊酸;;L-異白胺酸;;L-羥丁胺酸;;L-麩酸;;鹽酸L-組織胺酸;;L-色胺酸;;硬脂酸鎂;;葉酸;;氰鈷胺明(維生素B12);;L-抗壞血酸97%(維生素C 97%);;L-抗壞血酸97%(維生素C 97%);;羥丙基甲基纖維素;;食用紅色六號;;生物素"
"1139006273","生命綠韻補膠囊","","1180226","1130226","軒禾生物科技有限公司","07-5525296","高雄市仁武區文學路2段353號","抗壞血酸鈣(維生素C);;鹽酸硫胺明（維生素B1，鹽酸色噻胺）;;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;葉酸;;碳酸鈣;;葡萄糖酸亞鐵;;糖芯;;蔗糖;;玉米澱粉;;玉米澱粉;;乙基纖維素;;二氧化矽;;羥丙基甲基纖維素;;硬脂酸鎂;;中鏈三酸甘油酯;;二氧化鈦;;食用紅色四十號鋁麗基;;素食膠囊;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;氯化鉀"
"1139007046","超補B+鋅++持續錠","","1180327","1130327","中生生技股份有限公司","02-2596-9138","臺北市中山區松江路520號6樓","乳糖;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;氧化鋅;;鹽酸硫胺明(維生素B1);;葡萄糖酸銅;;聚乙烯吡咯烷酮;;核黃素(維生素B2);;維生素E 50%;;醋酸dl-α-生育醇酯(維生素E);;乾燥葡萄糖糖漿;;辛烯基丁二酸鈉澱粉;;二氧化矽;;本多酸鈣;;防水膜衣複方食品添加物;;羥丙基甲基纖維素;;二氧化鈦;;微結晶狀α-纖維素;;硬脂酸;;鹽酸吡哆辛(維生素B6);;蟲膠;;番茄紅素10%;;葡萄糖糖漿;;辛烯基丁二酸鈉澱粉;;番茄紅素;;水;;生育醇(維生素E);;二氧化矽;;聚乙二醇;;硬脂酸鎂;;氰鈷胺明(維生素B12);;葉酸;;L-抗壞血酸97%(維生素C 97%);;L-抗壞血酸;;羥丙基甲基纖維素;;菸鹼醯胺;;食用藍色二號;;生物素"
"1139007048","超補B+鐵++持續錠","","1180517","1130517","中生生技股份有限公司","02-2596-9138","臺北市中山區松江路520號6樓","乳糖;;丁烯二酸亞鐵;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;鹽酸硫胺明(維生素B1);;聚乙烯吡咯烷酮;;核黃素(維生素B2);;維生素E 50%;;醋酸dl-α-生育醇酯(維生素E);;乾燥葡萄糖糖漿;;辛烯基丁二酸鈉澱粉;;二氧化矽;;本多酸鈣;;防水膜衣複方食品添加物;;羥丙基甲基纖維素;;二氧化鈦;;微結晶狀α-纖維素;;硬脂酸;;鹽酸吡哆辛(維生素B6);;水解膠原蛋白;;蟲膠;;二氧化鈦;;二氧化矽;;聚乙二醇;;氰鈷胺明(維生素B12);;綜合胺基酸;;鹽酸L-二胺基己酸;;L-精胺酸;;L-白胺酸;;L-苯丙胺酸;;L-α胺基異戊酸;;L-異白胺酸;;L-羥丁胺酸;;L-麩酸;;鹽酸L-組織胺酸;;L-色胺酸;;硬脂酸鎂;;葉酸;;L-抗壞血酸97%(維生素C 97%);;L-抗壞血酸;;羥丙基甲基纖維素;;食用紅色六號;;菸鹼醯胺;;生物素"
"1139007801","Puretol碧蕾朵青春調理錠","Puretol Tablet","1180308","1130308","經略藥業有限公司","02-25911590","台北市中山區林森北路627號2樓之3","鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;氰鈷胺明(維生素B12)0.1%;;氰鈷胺明;;檸檬酸;;麥芽糊精;;檸檬酸鈉;;微結晶狀α-纖維素;;異麥芽酮糖醇(巴糖醇);;脂肪酸甘油酯;;交聯羧甲基纖維素鈉;;二氧化矽;;硬脂酸鎂;;葉酸;;生物素;;白高顆萃取物"
"1139007803","Puretol碧蕾朵青春麗妍膜衣錠","Puretol 45mg F.C. Tablet","1180312","1130312","經略藥業有限公司","02-25911590","台北市中山區林森北路627號2樓之3","鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;抗壞血酸(維生素C)97%;;抗壞血酸;;羥丙基甲基纖維素;;維生素A醋酸鹽11.5%;;維生素A醋酸鹽;;乾燥葡萄糖漿;;生育醇(維生素E);;阿拉伯膠;;玉米澱粉;;生物素;;葉酸;;膽鈣化醇(維生素D3)0.25%;;膽鈣化醇;;生育醇(維生素E);;二氧化矽;;中鏈三酸甘油酯;;L-抗壞血酸鈉;;蔗糖;;辛烯基丁二酸鈉澱粉;;微結晶狀α-纖維素;;白高顆萃取物;;二氧化矽;;硬脂酸鎂;;膜衣成分;;羥丙基甲基纖維素;;聚乙二醇;;聚乙二醇;;二丁基羥基甲苯;;二氧化鈦;;食用紅色四十號鋁麗基;;食用黃色五號鋁麗基;;食用藍色一號鋁麗基"
"1139008154","NOTORIOUS SELECT 鋅鎂力膠囊","","1180318","1130318","惡名昭彰股份有限公司","02-22766900","新北市林口區文化二路2段177號","氧化鎂;;鋅酵母;;檸檬酸鎂;;複方深層海水濃縮粉;;深層海水濃縮粉;;微結晶狀α-纖維素;;二氧化矽;;硬脂酸鎂;;鹽酸吡哆辛(維生素B6);;二氧化矽;;植物膠囊;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;氯化鉀"
"1139008498","活力原複方B群錠","","1180322","1130322","合康生技有限公司","02-22488552","新北市中和區中山路二段116巷4號1樓","抗壞血酸(維生素C);;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;硝酸硫胺明(維生素B1);;葡萄糖酸鋅;;五味子萃取粉;;五味子萃取物;;麥芽糊精;;生物素;;西洋參萃取粉;;複方重酒石酸膽鹼;;重酒石酸膽鹼;;二氧化矽;;肌醇;;氰鈷胺明(維生素B12);;葉酸;;菸鹼醯胺;;葡萄糖酸亞鐵;;麥芽糊精;;微結晶狀α-纖維素;;乳糖;;二氧化矽;;硬脂酸鎂;;防水膜衣;;高防潮水性膜衣;;聚乙烯醇;;二氧化鈦;;滑石粉;;卵磷脂;;玉米糖膠;;羥丙基甲基纖維素;;聚乙二醇;;聚乙二醇;;二丁基羥基甲苯;;二氧化鈦;;食用紅色六號;;食用黃色四號;;食用黃色五號"
"1139009002","悅補玫瑰果C1000緩釋錠","Hitomin Rose Hips C1000 Time Release Tablets","1180506","1130506","中生生技股份有限公司","02-2596-9138","臺北市中山區松江路520號6樓","L-抗壞血酸97%(維生素C 97%);;L-抗壞血酸;;羥丙基甲基纖維素;;羥丙基甲基纖維素;;硬脂酸鎂;;玫瑰果濃縮物;;玫瑰果濃縮物;;麥芽糊精;;玉米胚芽萃取物;;糊精;;玉米胚芽萃取物;;雞冠萃取物;;水解膠原蛋白"
"1139009777","登固寶膠囊","","1180510","1130510","寶齡富錦生技股份有限公司","02-26558218","台北市南港區園區街3號16樓","甘胺酸鈣;;甘胺酸鎂;;兔尾草萃取物;;兔尾草萃取物;;麥芽糊精;;玉米澱粉;;二氧化矽;;硬脂酸鎂;;複方維生素D3;;辛烯基丁二酸鈉澱粉;;蔗糖;;L-抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;生育醇(維生素E);;維生素D3;;植物性硬空膠囊;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;食用紅色六號;;二氧化鈦;;氯化鉀;;食用藍色一號"
"1139011120","維生素 D3 + K2 膠囊","Vitamin D3 + K2 capsule","1180308","1130308","英凡特生物科技有限公司","04-23125368","台中市西屯區何安里臺灣大道二段910號6樓之2","維生素D3粉;;維生素D3;;生育醇;;抗壞血酸鈉;;中鏈三酸甘油酯;;辛烯基丁二酸鈉澱粉;;蔗糖;;二氧化矽;;維生素K2粉0.2%;;蔗糖;;阿拉伯膠;;玉米澱粉;;中鏈三酸甘油酯;;水;;磷酸鈣;;維生素K2;;複方玉米澱粉;;玉米澱粉;;麥芽糊精;;硬脂酸鎂;;膠囊;;明膠;;純水;;二氧化鈦;;硫酸月桂酯鈉;;甘油"
"1139011324","好速C（膠囊食品）","Better Vitamin C 500","1180424","1130424","養聖有限公司","0800202632","台北市中山區中山北路3段27號9樓之3","複方維生素C粉;;抗壞血酸(維生素C);;柑橘萃取物;;米糠粉;;微結晶狀α-纖維素;;硬脂酸鎂;;二氧化矽;;空膠囊;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;氯化鉀"
"1139012391","C收蔓越莓口含錠＋","","1180612","1130612","東阪國際股份有限公司","02-32348041","新北市中和區立德街148巷38號7樓","砂糖粉;;砂糖;;麥芽糊精;;D-山梨醇;;L-抗壞血酸;;L-抗壞血酸鈉;;維生素C;;乳糖;;即溶蔓越莓果汁粉;;砂糖;;麥芽糊精;;蔓越莓濃縮汁;;蔓越莓香料;;乙醇;;丙二醇;;香料;;檸檬酸;;檸檬酸鈉;;紅甜菜汁;;婀娜多色素;;梔子藍色素;;蔓越莓萃取物;;阿拉伯膠;;硬脂酸鎂;;脂肪酸蔗糖酯;;蔓越莓香料粉;;麥芽糊精;;辛烯基丁二酸鈉澱粉;;蔓越莓香料;;香料;;丙二醇;;脂肪酸甘油酯;;混合濃縮生育醇;;二氧化矽;;蔗糖素;;食用紅色四十號鋁麗基"
"1139012792","都維他命膜衣錠","","1180506","1130506","井田生化科技股份有限公司","04-26814585","台中市大甲區日南里工九路9號","鹽酸硫胺明(維生素B1);;鹽酸吡哆辛(維生素B6);;氰鈷胺明(維生素B12);;葉酸;;氧化鋅;;鈣化醇(維生素D2);;乳糖顆粒;;乳糖;;聚乙烯聚吡咯烷酮;;聚乙烯吡咯烷酮;;硬脂酸鎂;;羥丙基甲基纖維素;;聚乙二醇;;二氧化鈦;;食用黃色四號鋁麗基"
